KO_ID	VAL_A09	VAL_B04	VAL_C05	VAL_D01	VAL_E02	YEL_A01	YEL_B04	YEL_C01	YEL_D03	YEL_E01	sum	mean	stdev	CoV	KO_name	KO_def
K00845	83	95	118	245	162	112	157	275	182	208	1637	163.7	64.408505304467	0.393454522324172	glk	glucokinase
K00846	0	0	0	0	1	0	0	0	0	0	1	0.1	0.316227766016838	3.16227766016838	KHK	ketohexokinase
K00848	13	17	9	25	15	20	16	26	31	12	184	18.4	6.99523647443983	0.380175895349991	rhaB	rhamnulokinase
K00850	20	22	8	8	19	14	6	4	22	3	126	12.6	7.64780287983999	0.606968482526984	pfkA, PFK	6-phosphofructokinase 1
K00851	37	40	56	62	77	45	74	53	43	81	568	56.8	16.1093485625928	0.283615291594944	E2.7.1.12, gntK, idnK	gluconokinase
K00855	32	46	60	76	87	75	97	105	71	111	760	76	25.2674582109963	0.332466555407846	PRK, prkB	phosphoribulokinase
K00860	12	17	19	16	13	27	28	13	30	21	196	19.6	6.66999916708307	0.340306079953218	cysC	adenylylsulfate kinase
K00863	0	0	3	3	0	0	0	0	0	1	7	0.7	1.25166555703457	1.78809365290653	DAK, TKFC	triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing)
K00865	27	23	63	93	65	58	93	164	57	134	777	77.7	44.5247746266677	0.573034422479636	glxK, garK	glycerate 2-kinase
K00872	65	68	53	123	86	66	82	123	104	101	871	87.1	24.8213617676388	0.28497545083397	thrB	homoserine kinase
K00873	176	191	208	210	215	254	289	282	238	271	2334	233.4	39.3508435600673	0.168598301457015	PK, pyk	pyruvate kinase
K00874	40	43	41	57	29	74	37	66	58	40	485	48.5	14.3855637513601	0.296609561883713	kdgK	2-dehydro-3-deoxygluconokinase
K00879	0	0	0	0	6	2	0	0	1	0	9	0.9	1.91195071996	2.12438968884444	fucK	L-fuculokinase
K00881	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	alsK	allose kinase
K00886	39	39	56	78	81	67	84	54	76	87	661	66.1	18.0643910005907	0.273288819978679	ppgK	polyphosphate glucokinase
K00895	3	2	8	5	6	7	6	6	2	4	49	4.9	2.07899548393502	0.424284792639801	pfp, PFP	diphosphate-dependent phosphofructokinase
K00918	0	0	0	0	0	0	1	2	1	0	4	0.4	0.699205898780101	1.74801474695025	pfkC	ADP-dependent phosphofructokinase/glucokinase
K00925	56	59	64	49	59	79	52	33	50	36	537	53.7	13.2836574615411	0.247367922933726	ackA	acetate kinase
K00926	68	72	43	39	43	48	40	66	59	45	523	52.3	12.6495498382793	0.241865197672644	arcC	carbamate kinase
K00927	199	207	188	211	205	229	258	243	271	253	2264	226.4	28.4300310704485	0.12557434218396	PGK, pgk	phosphoglycerate kinase
K00928	123	132	143	162	163	154	206	158	181	167	1589	158.9	23.7788421360951	0.149646583612933	lysC	aspartate kinase
K00948	238	269	235	274	240	278	299	329	321	305	2788	278.8	34.3245943570755	0.123115474738434	PRPS, prsA	ribose-phosphate pyrophosphokinase
K00955	17	13	64	34	41	44	48	20	9	33	323	32.3	17.5375787002273	0.542959092886295	cysNC	bifunctional enzyme CysN/CysC
K00956	31	27	41	58	84	49	80	88	30	97	585	58.5	26.7135005401971	0.456641034875164	cysN	sulfate adenylyltransferase subunit 1
K00957	88	80	159	150	166	132	178	165	73	205	1396	139.6	45.0757387318524	0.322892111259688	cysD	sulfate adenylyltransferase subunit 2
K00958	91	107	65	81	46	92	70	81	112	55	800	80	21.411315803669	0.267641447545862	sat, met3	sulfate adenylyltransferase
K00988	8	11	0	1	1	1	0	1	7	0	30	3	4.05517502019881	1.35172500673294	APA1_2	sulfate adenylyltransferase (ADP) / ATP adenylyltransferase
K01006	146	174	169	176	188	167	180	202	195	185	1782	178.2	15.8591018380964	0.0889960821441995	ppdK	pyruvate, orthophosphate dikinase
K01007	40	50	42	22	35	46	63	27	43	30	398	39.8	11.9981480052363	0.301461005156691	pps, ppsA	pyruvate, water dikinase
K01011	217	201	230	280	211	206	263	335	257	282	2482	248.2	43.0524228250991	0.173458593171229	TST, MPST, sseA	thiosulfate/3-mercaptopyruvate sulfurtransferase
K01026	14	26	16	12	19	18	15	16	37	12	185	18.5	7.6630426217151	0.414218520092708	pct	propionate CoA-transferase
K01031	16	17	11	10	19	12	13	6	12	8	124	12.4	4.03319558993445	0.325257708865681	pcaI	3-oxoadipate CoA-transferase, alpha subunit
K01032	16	19	11	10	17	7	11	7	16	13	127	12.7	4.19126074906664	0.33002053142257	pcaJ	3-oxoadipate CoA-transferase, beta subunit
K01034	1	5	0	0	0	1	1	0	0	0	8	0.8	1.54919333848297	1.93649167310371	atoD	acetate CoA/acetoacetate CoA-transferase alpha subunit
K01035	0	1	0	0	0	1	0	0	0	0	2	0.2	0.421637021355784	2.10818510677892	atoA	acetate CoA/acetoacetate CoA-transferase beta subunit
K01039	125	109	120	99	77	94	104	138	148	118	1132	113.2	21.1281802339908	0.1866447017137	gctA	glutaconate CoA-transferase, subunit A
K01040	112	109	105	94	73	97	93	117	126	102	1028	102.8	14.7708421485634	0.143685234908205	gctB	glutaconate CoA-transferase, subunit B
K01053	300	309	215	148	92	219	112	130	285	68	1878	187.8	89.8391154601751	0.4783765466463	gnl, RGN	gluconolactonase
K01055	267	283	261	259	204	229	215	299	336	234	2587	258.7	40.3568801789457	0.15599876373771	pcaD	3-oxoadipate enol-lactonase
K01057	101	110	126	167	160	157	168	187	173	186	1535	153.5	30.5695927352655	0.199150441272088	PGLS, pgl, devB	6-phosphogluconolactonase
K01061	623	576	535	399	374	588	400	368	624	373	4860	486	112.011904129278	0.230477168990285	E3.1.1.45	carboxymethylenebutenolidase
K01070	12	8	31	15	37	35	56	19	5	34	252	25.2	16.0402272081442	0.636516952704134	frmB, ESD, fghA	S-formylglutathione hydrolase
K01075	35	25	33	17	23	37	22	6	30	11	239	23.9	10.3004854254545	0.430982653784706	E3.1.2.23	4-hydroxybenzoyl-CoA thioesterase
K01079	44	45	76	74	86	58	93	70	47	83	676	67.6	18.0197422598413	0.266564234613037	serB, PSPH	phosphoserine phosphatase
K01082	56	47	104	68	100	105	121	86	73	101	861	86.1	24.140560612104	0.280378172033728	cysQ, MET22, BPNT1	3'(2'), 5'-bisphosphate nucleotidase
K01085	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	agp	glucose-1-phosphatase
K01086	4	6	4	5	7	7	7	3	5	5	53	5.3	1.41813649241218	0.267572923096637	fbp-SEBP	fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase
K01100	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	E3.1.3.37	sedoheptulose-bisphosphatase
K01101	9	16	5	5	0	5	7	16	18	6	87	8.7	5.96377956221276	0.685491903702617	E3.1.3.41	4-nitrophenyl phosphatase
K01426	492	481	582	488	384	503	445	419	604	380	4778	477.8	75.0048887295577	0.156979675030468	E3.5.1.4, amiE	amidase
K01427	0	0	0	1	0	0	0	0	1	0	2	0.2	0.421637021355784	2.10818510677892	URE	urease
K01428	56	56	51	40	41	56	58	33	54	43	488	48.8	8.77876225140348	0.179892669086137	ureC	urease subunit alpha
K01429	56	59	55	39	38	53	51	34	62	47	494	49.4	9.55917244209862	0.193505515022239	ureB	urease subunit beta
K01430	53	54	60	42	47	53	60	38	51	51	509	50.9	7.03088424974649	0.138131321213094	ureA	urease subunit gamma
K01439	82	86	122	86	116	95	147	118	128	126	1106	110.6	21.985854037944	0.198787107033852	dapE	succinyl-diaminopimelate desuccinylase
K01453	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	nylB	6-aminohexanoate-oligomer exohydrolase
K01457	16	14	40	12	31	22	26	8	21	12	202	20.2	9.9196774141098	0.491073139312366	atzF	allophanate hydrolase
K01466	42	37	37	56	43	39	54	58	45	59	470	47	8.84433277428107	0.18817729306981	allB	allantoinase
K01471	313	314	275	233	160	267	216	285	397	263	2723	272.3	63.7304218302897	0.234044883695519	nylA	6-aminohexanoate-cyclic-dimer hydrolase
K01477	34	43	31	45	47	42	48	36	50	68	444	44.4	10.4051269414009	0.234349705887407	alc, ALLC	allantoicase
K01491	137	139	141	154	157	139	153	124	152	130	1426	142.6	11.0473727394546	0.0774710570789242	folD	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase
K01499	16	34	24	26	33	31	40	22	36	34	296	29.6	7.36659125149934	0.248871326064167	mch	methenyltetrahydromethanopterin cyclohydrolase
K01501	42	35	51	66	49	58	47	62	53	62	525	52.5	9.74394398816231	0.185598933107854	E3.5.5.1	nitrilase
K01502	42	37	31	57	68	58	48	66	72	55	534	53.4	13.6804808232589	0.256188779461778	E3.5.5.7	aliphatic nitrilase
K01506	6	9	3	8	0	6	3	4	14	2	55	5.5	4.06201920231798	0.738548945875996	davA	5-aminopentanamidase
K01512	175	192	160	167	131	180	161	199	206	175	1746	174.6	21.7827658686607	0.124758109213406	acyP	acylphosphatase
K01555	37	36	52	74	77	48	80	56	45	78	583	58.3	17.4295406964409	0.298962962203103	FAH, fahA	fumarylacetoacetase
K01557	10	4	0	2	1	7	2	0	3	0	29	2.9	3.31494930412049	1.1430859669381	FAHD1	acylpyruvate hydrolase
K01560	196	181	170	228	193	148	178	189	187	188	1858	185.8	20.3185738782141	0.109357232929032	E3.8.1.2	2-haloacid dehalogenase
K01561	84	90	110	164	167	76	132	93	67	124	1107	110.7	35.2925865680976	0.318812886794017	dehH	haloacetate dehalogenase
K01563	46	57	68	79	89	53	64	80	88	76	700	70	14.8174071805952	0.211677245437075	dhaA	haloalkane dehalogenase
K01576	24	28	40	56	30	23	18	28	39	20	306	30.6	11.5007246148522	0.37584067368798	mdlC	benzoylformate decarboxylase
K01580	3	0	8	19	10	5	4	7	4	8	68	6.8	5.18116246072679	0.761935655989233	E4.1.1.15, gadB, gadA, GAD	glutamate decarboxylase
K01582	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	E4.1.1.18, ldcC, cadA	lysine decarboxylase
K01586	163	182	164	192	245	203	276	222	218	218	2083	208.3	35.4433820809095	0.170155458861783	lysA	diaminopimelate decarboxylase
K01595	64	72	96	102	122	116	135	127	109	110	1053	105.3	22.8378341062953	0.216883514779633	ppc	phosphoenolpyruvate carboxylase
K01596	91	99	78	95	98	114	121	130	116	133	1075	107.5	17.995369774843	0.167398788603191	E4.1.1.32, pckA, PCK	phosphoenolpyruvate carboxykinase (GTP)
K01601	18	26	32	43	50	43	54	46	37	48	397	39.7	11.3827354650219	0.28671877745647	rbcL, cbbL	ribulose-bisphosphate carboxylase large chain
K01602	24	29	33	44	49	42	53	65	41	69	449	44.9	14.6169612285029	0.325544793507859	rbcS, cbbS	ribulose-bisphosphate carboxylase small chain
K01607	414	421	473	438	339	373	255	308	378	298	3697	369.7	69.166546184634	0.187088304529711	pcaC	4-carboxymuconolactone decarboxylase
K01610	91	73	91	98	84	100	103	110	95	84	929	92.9	10.7336438878468	0.115539761978975	E4.1.1.49, pckA	phosphoenolpyruvate carboxykinase (ATP)
K01612	37	24	35	5	0	20	1	10	13	2	147	14.7	13.7763888188774	0.937169307406623	bsdC	vanillate/4-hydroxybenzoate decarboxylase subunit C
K01615	1	0	0	0	0	0	0	0	0	0	1	0.1	0.316227766016838	3.16227766016838	gcdA	glutaconyl-CoA decarboxylase subunit alpha
K01617	6	17	11	14	22	12	29	16	7	20	154	15.4	7.02693231629406	0.456294306252861	dmpH, xylI, nahK	2-oxo-3-hexenedioate decarboxylase
K01620	156	177	141	191	165	175	198	208	221	169	1801	180.1	24.4651679831642	0.135842132055326	ltaE	threonine aldolase
K01621	48	30	47	37	53	50	34	35	34	28	396	39.6	9.0086378301914	0.227490854297763	xfp, xpk	xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
K01622	16	22	4	6	1	5	3	6	17	4	84	8.4	7.16782936304833	0.853313019410515	K01622	fructose 1,6-bisphosphate aldolase/phosphatase
K01623	75	63	110	69	77	103	135	122	76	111	941	94.1	25.0574894548073	0.266285754036209	ALDO	fructose-bisphosphate aldolase, class I
K01624	31	37	64	99	105	57	104	88	48	89	722	72.2	28.2008668109491	0.390593723143339	FBA, fbaA	fructose-bisphosphate aldolase, class II
K01625	49	58	48	59	45	96	64	83	79	51	632	63.2	17.2420674192189	0.272817522455995	eda	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase
K01628	52	81	45	80	73	80	88	42	89	53	683	68.3	18.2820494839428	0.267672759647772	fucA	L-fuculose-phosphate aldolase
K01629	3	0	0	0	0	1	0	3	2	0	9	0.9	1.28668393770792	1.42964881967547	rhaD	rhamnulose-1-phosphate aldolase
K01637	79	79	65	82	91	94	121	68	111	90	880	88	17.6194337152033	0.200220837672765	E4.1.3.1, aceA	isocitrate lyase
K01638	115	114	112	154	141	135	148	171	137	154	1381	138.1	19.7228012434565	0.142815360198816	aceB, glcB	malate synthase
K01647	214	232	198	206	192	222	225	209	257	205	2160	216	18.9384969484557	0.0876782266132209	CS, gltA	citrate synthase
K01648	0	0	0	0	1	0	0	0	0	0	1	0.1	0.316227766016838	3.16227766016838	ACLY	ATP citrate (pro-S)-lyase
K01655	2	2	1	8	1	4	1	1	6	0	26	2.6	2.59058123036339	0.996377396293613	LYS21, LYS20	homocitrate synthase
K01666	13	22	48	62	72	30	61	48	20	74	450	45	22.4499443206436	0.498887651569859	mhpE	4-hydroxy 2-oxovalerate aldolase
K01670	2	8	4	5	6	11	6	2	5	7	56	5.6	2.71620650499512	0.485036875891985	nmsA	naphthyl-2-methylsuccinate synthase alpha subunit
K01675	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	fumD	fumarate hydratase D
K01676	37	50	60	33	75	48	64	23	48	38	476	47.6	15.6432449035074	0.328639598813181	E4.2.1.2A, fumA, fumB	fumarate hydratase, class I
K01677	31	29	14	31	26	16	26	16	33	15	237	23.7	7.60190034720851	0.320755288911752	E4.2.1.2AA, fumA	fumarate hydratase subunit alpha
K01678	13	14	6	22	13	9	10	8	16	7	118	11.8	4.84882574559152	0.410917436067078	E4.2.1.2AB, fumB	fumarate hydratase subunit beta
K01679	123	135	125	130	138	149	181	156	142	142	1421	142.1	17.0779259734769	0.120182448792941	E4.2.1.2B, fumC, FH	fumarate hydratase, class II
K01681	80	79	99	104	114	101	132	105	93	109	1016	101.6	15.6645388625959	0.154178532112165	ACO, acnA	aconitate hydratase
K01682	0	0	1	0	1	0	4	1	2	2	11	1.1	1.28668393770792	1.16971267064356	acnB	aconitate hydratase 2 / 2-methylisocitrate dehydratase
K01684	29	38	29	51	19	63	37	59	90	24	439	43.9	21.8858147869548	0.498537922254095	dgoD	galactonate dehydratase
K01689	243	276	238	265	241	278	314	295	327	288	2765	276.5	30.6059180914774	0.110690481343499	ENO, eno	enolase
K01690	8	4	15	5	17	20	19	1	4	9	102	10.2	6.97296366132954	0.683623888365641	edd	phosphogluconate dehydratase
K01692	442	512	714	595	617	454	620	655	665	616	5890	589	90.6948485612913	0.153981067166878	paaF, echA	enoyl-CoA hydratase
K01698	202	198	192	236	197	247	257	268	242	292	2331	233.1	34.5300191459869	0.148133930270214	hemB, ALAD	porphobilinogen synthase
K01705	4	3	1	4	7	4	4	0	5	0	32	3.2	2.25092573548455	0.703414292338922	LYS4	homoaconitate hydratase
K01714	172	163	212	203	211	211	241	252	230	219	2114	211.4	27.6775079160759	0.130924824579356	dapA	4-hydroxy-tetrahydrodipicolinate synthase
K01719	186	188	166	144	154	191	218	190	221	196	1854	185.4	24.8962290763526	0.134283867725742	hemD, UROS	uroporphyrinogen-III synthase
K01721	91	82	78	84	89	71	74	57	69	69	764	76.4	10.4583831340116	0.13688983159701	nthA	nitrile hydratase subunit alpha
K01733	360	366	317	385	312	370	352	429	507	378	3776	377.6	56.3465467738116	0.14922284632895	thrC	threonine synthase
K01734	50	27	15	3	9	34	8	20	49	7	222	22.2	17.2742583053513	0.778119743484295	mgsA	methylglyoxal synthase
K01738	91	94	112	109	95	134	101	79	109	68	992	99.2	18.4499322491981	0.185987220254013	cysK	cysteine synthase
K01749	149	134	153	165	161	175	195	207	195	192	1726	172.6	24.0194365740192	0.139162436697678	hemC, HMBS	hydroxymethylbilane synthase
K01774	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	fumE	fumarate hydratase E
K01778	183	187	166	203	182	231	239	215	224	217	2047	204.7	24.2626828231706	0.11852800597543	dapF	diaminopimelate epimerase
K01781	27	24	28	21	25	26	27	5	25	19	227	22.7	6.81583124465062	0.300256883024256	mdlA	mandelate racemase
K01782	37	24	62	43	68	48	48	36	32	36	434	43.4	13.5417051281505	0.312020855487339	fadJ	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase
K01783	179	180	180	179	190	203	240	229	225	214	2019	201.9	23.6100261188617	0.116939208117195	rpe, RPE	ribulose-phosphate 3-epimerase
K01785	40	48	73	108	90	87	84	96	73	59	758	75.8	21.5808557136489	0.284707859019115	galM, GALM	aldose 1-epimerase
K01792	7	10	7	10	13	6	7	5	13	5	83	8.3	3.02030167735315	0.363891768355801	E5.1.3.15	glucose-6-phosphate 1-epimerase
K01799	148	104	162	102	60	108	95	145	100	95	1119	111.9	30.7153598926227	0.274489364545332	nicE, maiA	maleate isomerase
K01800	43	35	60	24	50	53	55	10	32	28	390	39	15.9234278833282	0.408293022649442	maiA, GSTZ1	maleylacetoacetate isomerase
K01801	24	30	21	6	16	24	28	10	23	10	192	19.2	8.2435159704798	0.429349790129156	nagL	maleylpyruvate isomerase
K01803	157	162	147	187	181	196	209	202	201	191	1833	183.3	21.1505187748302	0.115387445580088	TPI, tpiA	triosephosphate isomerase (TIM)
K01807	99	114	112	102	114	112	135	100	142	88	1118	111.8	16.4167935697295	0.14684072960402	rpiA	ribose 5-phosphate isomerase A
K01808	174	195	140	165	125	198	156	197	241	208	1799	179.9	34.6488736388998	0.192600742851027	rpiB	ribose 5-phosphate isomerase B
K01810	93	89	111	86	128	141	178	111	140	132	1209	120.9	28.6993999162971	0.237381306172846	GPI, pgi	glucose-6-phosphate isomerase
K01813	1	3	0	3	1	4	3	0	4	0	19	1.9	1.66332999331662	0.875436838587695	rhaA	L-rhamnose isomerase
K01818	3	2	6	23	13	7	8	8	4	13	87	8.7	6.25477595299961	0.718939764712599	fucI	L-fucose/D-arabinose isomerase
K01820	9	21	17	21	18	25	14	25	28	13	191	19.1	6.02679203409428	0.31553884995258	rhaA	L-rhamnose isomerase / sugar isomerase
K01821	93	101	137	109	150	83	140	177	88	171	1249	124.9	34.6456667163763	0.277387243525831	praC, xylH	4-oxalocrotonate tautomerase
K01822	11	17	32	32	33	13	26	37	14	54	269	26.9	13.4862069455343	0.501345983105365	E5.3.3.1	steroid Delta-isomerase
K01825	2	1	6	2	4	0	8	0	5	0	28	2.8	2.82055944017416	1.00734265720506	fadB	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase
K01826	6	5	24	6	16	7	6	8	5	7	90	9	6.16441400296898	0.684934889218775	hpaF, hpcD	5-carboxymethyl-2-hydroxymuconate isomerase
K01834	96	101	110	70	121	108	145	99	114	129	1093	109.3	20.330874168231	0.186009827705682	PGAM, gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
K01835	21	22	42	36	56	28	43	32	35	36	351	35.1	10.4291258821949	0.297126093509825	pgm	phosphoglucomutase
K01837	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	BPGM	bisphosphoglycerate/phosphoglycerate mutase
K01841	29	29	21	13	26	25	23	12	19	21	218	21.8	5.92171146432065	0.271638140565168	pepM	phosphoenolpyruvate phosphomutase
K01845	331	367	246	290	213	308	275	374	437	297	3138	313.8	65.8901442638511	0.209974965786651	hemL	glutamate-1-semialdehyde 2,1-aminomutase
K01846	1	2	3	3	5	0	5	4	1	2	26	2.6	1.71269767715535	0.658729875828981	glmS, mutS, mamA	methylaspartate mutase sigma subunit
K01847	20	15	50	23	50	42	57	24	27	42	350	35	14.8548533034381	0.424424380098232	MUT	methylmalonyl-CoA mutase
K01848	167	187	113	192	133	137	148	204	227	133	1641	164.1	37.1167826670841	0.226183928501427	E5.4.99.2A, mcmA1	methylmalonyl-CoA mutase, N-terminal domain
K01849	149	167	88	157	89	128	138	194	182	146	1438	143.8	35.1561595677849	0.244479551931745	E5.4.99.2B, mcmA2	methylmalonyl-CoA mutase, C-terminal domain
K01856	8	8	13	10	5	7	7	11	10	5	84	8.4	2.59058123036339	0.308402527424213	catB	muconate cycloisomerase
K01857	30	29	34	51	46	18	42	46	22	39	357	35.7	10.9448110485695	0.306577340296064	pcaB	3-carboxy-cis,cis-muconate cycloisomerase
K01860	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	E5.5.1.7	chloromuconate cycloisomerase
K01865	14	21	7	6	5	17	3	0	25	4	102	10.2	8.46955331368386	0.830348364086653	hab	(hydroxyamino)benzene mutase
K01885	171	183	187	188	191	222	255	236	225	234	2092	209.2	28.4089187873574	0.135797890952951	EARS, gltX	glutamyl-tRNA synthetase
K01895	144	160	159	178	156	168	187	175	171	168	1666	166.6	12.3125951772971	0.0739051331170295	ACSS1_2, acs	acetyl-CoA synthetase
K01899	0	0	0	0	1	4	0	0	0	0	5	0.5	1.26929551764398	2.53859103528797	LSC1	succinyl-CoA synthetase alpha subunit
K01900	0	0	1	4	10	0	5	0	0	5	25	2.5	3.40750805004348	1.36300322001739	LSC2	succinyl-CoA synthetase beta subunit
K01902	178	204	196	181	184	205	217	226	218	213	2022	202.2	16.8904969994636	0.0835336152297903	sucD	succinyl-CoA synthetase alpha subunit
K01903	141	163	127	136	151	175	190	173	169	154	1579	157.9	19.6720331661191	0.12458539053907	sucC	succinyl-CoA synthetase beta subunit
K01905	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	acdA	acetate---CoA ligase (ADP-forming) subunit alpha
K01912	319	322	291	272	303	368	333	284	384	262	3138	313.8	39.8380053048175	0.126953490455123	paaK	phenylacetate-CoA ligase
K01913	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	AAE7, ACN1	acetate/butyrate---CoA ligase
K01915	397	416	450	574	445	589	548	678	540	610	5247	524.7	93.1987720472277	0.177622969405808	glnA, GLUL	glutamine synthetase
K01938	74	77	68	79	82	78	97	86	85	83	809	80.9	7.80953832751264	0.0965332302535555	fhs	formate--tetrahydrofolate ligase
K01946	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	ACACB	acetyl-CoA carboxylase / biotin carboxylase 2
K01948	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	CPS1	carbamoyl-phosphate synthase (ammonia)
K01958	18	10	22	27	48	23	44	28	6	29	255	25.5	13.1845869610441	0.517042625923297	PC, pyc	pyruvate carboxylase
K01959	1	1	3	0	2	1	0	0	1	3	12	1.2	1.13529242439509	0.946077020329245	pycA	pyruvate carboxylase subunit A
K01960	7	4	3	1	2	1	0	2	3	3	26	2.6	1.95505043981536	0.751942476852061	pycB	pyruvate carboxylase subunit B
K01961	146	166	120	103	133	167	165	59	194	89	1342	134.2	41.6674666589868	0.310487829053553	accC	acetyl-CoA carboxylase, biotin carboxylase subunit
K01962	134	143	106	111	115	150	169	86	157	117	1288	128.8	26.0076911701135	0.201923068090943	accA	acetyl-CoA carboxylase carboxyl transferase subunit alpha
K01963	165	157	126	118	138	161	160	91	177	117	1410	141	27.3414622058798	0.193911079474325	accD	acetyl-CoA carboxylase carboxyl transferase subunit beta
K01964	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	K01964	acetyl-CoA/propionyl-CoA carboxylase
K01965	13	6	37	10	25	23	32	5	10	13	174	17.4	11.1474959819085	0.640660688615432	PCCA, pccA	propionyl-CoA carboxylase alpha chain
K01966	101	102	100	120	101	120	121	120	115	118	1118	111.8	9.44927980794774	0.0845194973877258	PCCB, pccB	propionyl-CoA carboxylase beta chain
K02083	16	7	13	25	15	15	23	18	8	11	151	15.1	5.83952052826257	0.386723213792223	allC	allantoate deiminase
K02160	166	181	172	167	181	177	256	132	220	173	1825	182.5	33.5103632395181	0.183618428709688	accB, bccP	acetyl-CoA carboxylase biotin carboxyl carrier protein
K02203	21	28	6	4	6	28	13	9	23	9	147	14.7	9.40508136889605	0.639801453666398	thrH	phosphoserine / homoserine phosphotransferase
K02204	41	55	65	32	69	49	86	19	58	36	510	51	19.7877627728744	0.387995348487734	thrB2	homoserine kinase type II
K02302	25	14	50	34	54	32	59	29	14	43	354	35.4	15.8198187937368	0.446887536546236	cysG	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase
K02303	66	92	84	51	70	80	73	48	105	64	733	73.3	17.6449552123105	0.24072244491556	cobA	uroporphyrin-III C-methyltransferase
K02304	53	60	53	79	44	59	60	109	88	76	681	68.1	19.7228012434565	0.289615289918598	MET8	precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase
K02305	2	4	0	0	1	3	1	0	1	0	12	1.2	1.3984117975602	1.1653431646335	norC	nitric oxide reductase subunit C
K02439	1	2	4	0	1	4	1	3	3	1	20	2	1.4142135623731	0.707106781186548	glpE	thiosulfate sulfurtransferase
K02446	19	19	39	78	44	45	57	123	39	99	562	56.2	33.9993463989465	0.60497057649371	glpX	fructose-1,6-bisphosphatase II
K02492	141	159	122	166	146	153	171	197	188	178	1621	162.1	22.7080504569537	0.140086677711004	hemA	glutamyl-tRNA reductase
K02496	25	31	22	4	28	26	45	11	30	22	244	24.4	11.1674129103885	0.457680856983134	hemX	uroporphyrin-III C-methyltransferase
K02509	8	11	13	6	16	11	9	4	6	6	90	9	3.74165738677394	0.415739709641549	hpaH	2-oxo-hept-3-ene-1,7-dioate hydratase
K02510	291	275	246	208	132	250	243	211	333	155	2344	234.4	60.6083969246653	0.258568246265637	hpaI, hpcH	4-hydroxy-2-oxoheptanedioate aldolase
K02554	7	15	27	27	26	12	23	21	6	26	190	19	8.32666399786453	0.438245473571817	mhpD	2-keto-4-pentenoate hydratase
K02567	1	3	1	0	1	2	0	0	0	0	8	0.8	1.03279555898864	1.29099444873581	napA	nitrate reductase (cytochrome)
K02568	1	2	1	0	1	3	0	0	0	1	9	0.9	0.994428926011753	1.10492102890195	napB	nitrate reductase (cytochrome), electron transfer subunit
K02586	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	nifD	nitrogenase molybdenum-iron protein alpha chain
K02588	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	nifH	nitrogenase iron protein NifH
K02591	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	nifK	nitrogenase molybdenum-iron protein beta chain
K02609	88	89	85	111	103	100	116	150	95	138	1075	107.5	21.8136043177952	0.202917249467862	paaA	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA
K02610	45	42	56	79	79	62	96	103	54	98	714	71.4	22.6480315553766	0.317199321503874	paaB	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB
K02611	39	34	46	70	78	56	82	83	45	75	608	60.8	18.8844439214456	0.310599406602723	paaC	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC
K02612	40	28	49	72	81	58	76	84	49	82	619	61.9	19.8183416729722	0.320167070645755	paaD	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD
K02613	19	17	45	47	68	33	65	36	19	57	406	40.6	18.98654494343	0.467648890232267	paaE	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
K02615	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	paaJ	3-oxo-5,6-didehydrosuberyl-CoA/3-oxoadipyl-CoA thiolase
